Match_Id,Match_Date,Team_Name_Id,Opponent_Team_Id,Season_Id,Venue_Name,Toss_Winner_Id,Toss_Decision,IS_Superover,IS_Result,Is_DuckWorthLewis,Win_Type,Won_By,Match_Winner_Id,Man_Of_The_Match_Id,City_Name,Host_Country
335987,18-04-2008,2,1,1,M Chinnaswamy Stadium,2,field,0,1,0,by runs,140,1,2,Bangalore,India
335988,19-04-2008,4,3,1,"Punjab Cricket Association Stadium, Mohali",3,bat,0,1,0,by runs,33,3,19,Chandigarh,India
335989,20-04-2008,6,5,1,Feroz Shah Kotla,5,bat,0,1,0,by wickets,9,6,90,Delhi,India
335990,21-04-2008,7,2,1,Wankhede Stadium,7,bat,0,1,0,by wickets,5,2,11,Mumbai,India
335991,22-04-2008,1,8,1,Eden Gardens,8,bat,0,1,0,by wickets,5,1,4,Kolkata,India
335992,23-04-2008,5,4,1,Sawai Mansingh Stadium,4,bat,0,1,0,by wickets,6,5,32,Jaipur,India
335993,24-04-2008,8,6,1,"Rajiv Gandhi International Stadium, Uppal",8,bat,0,1,0,by wickets,9,6,41,Hyderabad,India
335994,25-04-2008,3,7,1,"MA Chidambaram Stadium, Chepauk",7,field,0,1,0,by runs,6,3,18,Chennai,India
335995,26-04-2008,8,5,1,"Rajiv Gandhi International Stadium, Uppal",5,field,0,1,0,by wickets,3,5,31,Hyderabad,India
335996,27-04-2008,4,7,1,"Punjab Cricket Association Stadium, Mohali",7,field,0,1,0,by runs,66,4,26,Chandigarh,India
335997,28-04-2008,2,5,1,M Chinnaswamy Stadium,5,field,0,1,0,by wickets,7,5,32,Bangalore,India
335998,29-04-2008,3,1,1,"MA Chidambaram Stadium, Chepauk",1,bat,0,1,0,by wickets,9,3,22,Chennai,India
335999,30-04-2008,7,8,1,Dr DY Patil Sports Academy,8,field,0,1,0,by wickets,10,8,53,Mumbai,India
336000,01-05-2008,4,6,1,"Punjab Cricket Association Stadium, Mohali",6,bat,0,1,0,by wickets,4,4,28,Chandigarh,India
336001,02-05-2008,2,3,1,M Chinnaswamy Stadium,3,bat,0,1,0,by runs,13,3,20,Bangalore,India
336002,03-05-2008,1,7,1,Eden Gardens,1,bat,0,1,0,by wickets,7,7,44,Kolkata,India
336003,04-05-2008,6,2,1,Feroz Shah Kotla,2,field,0,1,0,by runs,10,6,118,Delhi,India
336004,05-05-2008,8,4,1,"Rajiv Gandhi International Stadium, Uppal",4,field,0,1,0,by wickets,7,4,100,Hyderabad,India
336005,06-05-2008,5,1,1,Sawai Mansingh Stadium,5,bat,0,1,0,by runs,45,5,101,Jaipur,India
336006,07-05-2008,3,6,1,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by wickets,8,6,41,Chennai,India
336007,08-05-2008,8,2,1,"Rajiv Gandhi International Stadium, Uppal",8,bat,0,1,0,by wickets,5,2,81,Hyderabad,India
336008,09-05-2008,4,1,1,"Punjab Cricket Association Stadium, Mohali",4,bat,0,1,0,by runs,9,4,29,Chandigarh,India
336009,10-05-2008,7,6,1,Dr DY Patil Sports Academy,6,field,0,1,0,by runs,29,7,49,Mumbai,India
336010,11-05-2008,5,3,1,Sawai Mansingh Stadium,3,bat,0,1,0,by wickets,8,5,102,Jaipur,India
336011,12-05-2008,2,4,1,M Chinnaswamy Stadium,4,field,0,1,0,by wickets,6,4,77,Bangalore,India
336012,13-05-2008,3,8,1,"MA Chidambaram Stadium, Chepauk",8,field,0,1,0,by wickets,7,8,53,Chennai,India
336013,14-05-2008,7,5,1,Dr DY Patil Sports Academy,7,field,0,1,0,by wickets,7,7,73,Mumbai,India
336014,15-05-2008,6,3,1,Feroz Shah Kotla,3,field,0,1,0,by wickets,4,3,20,Delhi,India
336015,16-05-2008,1,2,1,Eden Gardens,1,bat,0,1,0,by runs,5,1,1,Kolkata,India
336016,17-05-2008,5,8,1,Sawai Mansingh Stadium,5,field,0,1,0,by wickets,8,5,31,Jaipur,India
336017,18-05-2008,2,7,1,M Chinnaswamy Stadium,7,field,0,1,0,by wickets,9,7,149,Bangalore,India
336018,19-05-2008,3,4,1,"MA Chidambaram Stadium, Chepauk",4,field,0,1,0,by runs,18,3,151,Chennai,India
336019,20-05-2008,8,1,1,"Rajiv Gandhi International Stadium, Uppal",1,bat,0,1,0,by runs,23,1,1,Hyderabad,India
336020,21-05-2008,5,6,1,Sawai Mansingh Stadium,5,field,0,1,0,by wickets,3,5,32,Jaipur,India
336021,22-05-2008,4,2,1,"Punjab Cricket Association Stadium, Mohali",2,bat,0,1,0,by wickets,9,4,100,Chandigarh,India
336022,23-05-2008,1,6,1,Eden Gardens,1,bat,0,1,0,by runs,23,1,144,Kolkata,India
336023,24-05-2008,7,3,1,Wankhede Stadium,7,field,0,1,0,by wickets,9,7,44,Mumbai,India
336024,25-05-2008,4,5,1,"Punjab Cricket Association Stadium, Mohali",5,field,0,1,0,by runs,41,4,100,Chandigarh,India
336025,26-05-2008,6,8,1,Feroz Shah Kotla,8,field,0,1,0,by runs,12,6,136,Delhi,India
336026,27-05-2008,7,1,1,Wankhede Stadium,7,field,0,1,0,by wickets,8,7,49,Mumbai,India
336027,28-05-2008,6,4,1,Feroz Shah Kotla,6,bat,0,1,1,by runs,6,4,64,Delhi,India
336028,29-05-2008,5,2,1,Sawai Mansingh Stadium,2,field,0,1,0,by runs,65,5,74,Jaipur,India
336029,30-05-2008,8,7,1,"Rajiv Gandhi International Stadium, Uppal",8,field,0,1,0,by runs,25,7,71,Hyderabad,India
336030,31-05-2008,1,3,1,Eden Gardens,1,bat,0,1,1,by runs,3,3,122,Kolkata,India
336031,01-06-2008,2,6,1,M Chinnaswamy Stadium,6,field,0,1,0,by wickets,5,6,132,Bangalore,India
336032,02-06-2008,1,5,1,Eden Gardens,5,field,0,1,0,by wickets,6,5,31,Kolkata,India
336033,03-06-2008,7,4,1,Wankhede Stadium,7,field,0,1,0,by runs,1,4,100,Mumbai,India
336034,04-06-2008,3,2,1,"MA Chidambaram Stadium, Chepauk",2,bat,0,1,0,by runs,14,2,124,Chennai,India
336036,05-06-2008,4,8,1,"Punjab Cricket Association Stadium, Mohali",4,field,0,1,0,by wickets,6,4,100,Chandigarh,India
336037,06-06-2008,6,7,1,Feroz Shah Kotla,6,field,0,1,0,by wickets,5,6,88,Delhi,India
336038,07-06-2008,3,5,1,"MA Chidambaram Stadium, Chepauk",5,bat,0,1,0,by runs,10,5,109,Chennai,India
336039,08-06-2008,2,8,1,M Chinnaswamy Stadium,8,field,0,1,0,by runs,3,2,14,Bangalore,India
336040,09-06-2008,1,4,1,Eden Gardens,4,bat,0,1,0,by wickets,3,1,105,Kolkata,India
336041,10-06-2008,5,7,1,Sawai Mansingh Stadium,5,field,0,1,0,by wickets,5,5,102,Jaipur,India
336042,11-06-2008,8,3,1,"Rajiv Gandhi International Stadium, Uppal",8,bat,0,1,0,by wickets,7,3,21,Hyderabad,India
336043,12-06-2008,6,5,1,Wankhede Stadium,6,field,0,1,0,by runs,105,5,32,Mumbai,India
336044,13-06-2008,3,4,1,Wankhede Stadium,4,bat,0,1,0,by wickets,9,3,122,Mumbai,India
336045,14-06-2008,3,5,1,Dr DY Patil Sports Academy,5,field,0,1,0,by wickets,3,5,31,Mumbai,India
392186,15-06-2008,3,7,2,Newlands,3,field,0,1,0,by runs,19,7,133,Cape Town,South Africa
392187,16-06-2008,2,5,2,Newlands,2,bat,0,1,0,by runs,75,2,6,Cape Town,South Africa
392188,17-06-2008,6,4,2,Newlands,6,field,0,1,1,by wickets,10,6,175,Cape Town,South Africa
392189,18-06-2008,8,1,2,Newlands,1,bat,0,1,0,by wickets,8,8,61,Cape Town,South Africa
392190,19-06-2008,2,3,2,St George's Park,3,bat,0,1,0,by runs,92,3,121,Port Elizabeth,South Africa
392191,20-06-2008,4,1,2,Kingsmead,1,field,0,1,1,by runs,11,1,162,Durban,South Africa
392193,21-06-2008,2,8,2,Newlands,8,bat,0,1,0,by runs,24,8,53,Cape Town,South Africa
392194,22-06-2008,3,6,2,Kingsmead,6,bat,0,1,0,by runs,9,6,110,Durban,South Africa
392195,23-06-2008,1,5,2,Newlands,1,field,1,1,0,Tie,NULL,5,31,Cape Town,South Africa
392196,24-06-2008,2,4,2,Kingsmead,2,bat,0,1,0,by wickets,7,4,161,Durban,South Africa
392197,25-06-2008,8,7,2,Kingsmead,8,bat,0,1,0,by runs,12,8,131,Durban,South Africa
392199,26-06-2008,2,6,2,St George's Park,2,bat,0,1,0,by wickets,6,6,135,Port Elizabeth,South Africa
392200,27-06-2008,4,5,2,Newlands,4,bat,0,1,0,by runs,27,4,26,Cape Town,South Africa
392201,28-06-2008,3,8,2,Kingsmead,8,field,0,1,0,by wickets,6,8,97,Durban,South Africa
392202,29-06-2008,1,7,2,St George's Park,7,bat,0,1,0,by runs,92,7,133,Port Elizabeth,South Africa
392203,30-06-2008,6,5,2,SuperSport Park,6,bat,0,1,0,by wickets,5,5,31,Centurion,South Africa
392204,01-07-2008,2,1,2,Kingsmead,1,bat,0,1,0,by wickets,5,2,11,Durban,South Africa
392205,02-07-2008,4,7,2,Kingsmead,4,bat,0,1,0,by runs,3,4,26,Durban,South Africa
392206,03-07-2008,8,6,2,SuperSport Park,6,field,0,1,0,by wickets,6,6,223,Centurion,South Africa
392207,04-07-2008,3,5,2,SuperSport Park,5,field,0,1,0,by runs,38,3,21,Centurion,South Africa
392208,05-07-2008,1,7,2,Buffalo Park,7,bat,0,1,0,by runs,9,7,154,East London,South Africa
392209,06-07-2008,2,4,2,Kingsmead,2,bat,0,1,0,by runs,8,2,27,Durban,South Africa
392210,07-07-2008,8,5,2,St George's Park,8,bat,0,1,0,by wickets,3,5,31,Port Elizabeth,South Africa
392211,08-07-2008,3,6,2,New Wanderers Stadium,6,field,0,1,0,by runs,18,3,186,Johannesburg,South Africa
392212,09-07-2008,4,1,2,St George's Park,1,bat,0,1,0,by wickets,6,4,64,Port Elizabeth,South Africa
392213,10-07-2008,2,7,2,New Wanderers Stadium,7,bat,0,1,0,by wickets,9,2,9,Johannesburg,South Africa
392214,11-07-2008,3,8,2,Buffalo Park,3,bat,0,1,0,by runs,78,3,20,East London,South Africa
392215,12-07-2008,4,5,2,Kingsmead,4,field,0,1,0,by runs,78,5,74,Durban,South Africa
392216,13-07-2008,6,1,2,Kingsmead,1,bat,0,1,0,by wickets,9,6,40,Durban,South Africa
392217,14-07-2008,8,7,2,SuperSport Park,8,bat,0,1,0,by runs,19,8,57,Centurion,South Africa
392218,15-07-2008,2,5,2,SuperSport Park,5,field,0,1,0,by wickets,7,5,196,Centurion,South Africa
392219,16-07-2008,3,4,2,SuperSport Park,3,bat,0,1,1,by runs,12,3,18,Centurion,South Africa
392220,17-07-2008,6,7,2,Buffalo Park,7,bat,0,1,0,by wickets,7,6,73,East London,South Africa
392221,18-07-2008,8,4,2,De Beers Diamond Oval,4,field,0,1,0,by wickets,3,4,64,Kimberley,South Africa
392222,19-07-2008,3,5,2,De Beers Diamond Oval,5,bat,0,1,0,by wickets,7,3,23,Kimberley,South Africa
392223,20-07-2008,2,7,2,St George's Park,7,bat,0,1,0,by runs,16,7,154,Port Elizabeth,South Africa
392224,21-07-2008,6,1,2,New Wanderers Stadium,6,field,0,1,0,by wickets,7,6,136,Johannesburg,South Africa
392225,22-07-2008,8,5,2,De Beers Diamond Oval,8,bat,0,1,0,by runs,53,8,147,Kimberley,South Africa
392226,23-07-2008,2,1,2,SuperSport Park,2,field,0,1,0,by wickets,6,2,52,Centurion,South Africa
392227,24-07-2008,4,7,2,SuperSport Park,4,bat,0,1,0,by wickets,8,7,50,Centurion,South Africa
392228,25-07-2008,8,6,2,Kingsmead,8,field,0,1,0,by runs,12,6,89,Durban,South Africa
392229,26-07-2008,2,3,2,Kingsmead,3,bat,0,1,0,by wickets,2,2,52,Durban,South Africa
392230,27-07-2008,7,5,2,Kingsmead,5,bat,0,1,0,by runs,2,5,38,Durban,South Africa
392231,28-07-2008,6,4,2,OUTsurance Oval,4,field,0,1,0,by wickets,6,4,66,Bloemfontein,South Africa
392232,29-07-2008,3,7,2,St George's Park,7,bat,0,1,0,by wickets,7,3,18,Port Elizabeth,South Africa
392233,30-07-2008,8,1,2,New Wanderers Stadium,8,field,0,1,0,by wickets,6,8,57,Johannesburg,South Africa
392234,31-07-2008,8,4,2,New Wanderers Stadium,8,field,0,1,0,by runs,1,4,27,Johannesburg,South Africa
392235,01-08-2008,6,5,2,OUTsurance Oval,6,bat,0,1,0,by runs,14,6,110,Bloemfontein,South Africa
392236,02-08-2008,3,1,2,SuperSport Park,3,bat,0,1,0,by wickets,7,1,104,Centurion,South Africa
392237,03-08-2008,2,6,2,New Wanderers Stadium,6,bat,0,1,0,by wickets,7,2,9,Johannesburg,South Africa
392238,04-08-2008,1,5,2,Kingsmead,1,field,0,1,0,by wickets,4,1,63,Durban,South Africa
392239,05-08-2008,3,4,2,Kingsmead,3,bat,0,1,0,by runs,24,3,121,Durban,South Africa
392240,06-08-2008,6,7,2,SuperSport Park,6,field,0,1,0,by wickets,4,6,41,Centurion,South Africa
392241,07-08-2008,2,8,2,SuperSport Park,2,bat,0,1,0,by runs,12,2,96,Centurion,South Africa
392242,08-08-2008,6,8,2,SuperSport Park,8,field,0,1,0,by wickets,6,8,53,Centurion,South Africa
392243,09-08-2008,2,3,2,New Wanderers Stadium,2,field,0,1,0,by wickets,6,2,96,Johannesburg,South Africa
392244,10-08-2008,2,8,2,New Wanderers Stadium,2,field,0,1,0,by runs,6,8,124,Johannesburg,South Africa
419111,11-08-2008,8,1,3,Dr DY Patil Sports Academy,8,field,0,1,0,by runs,11,1,191,Mumbai,India
419112,12-08-2008,7,5,3,Brabourne Stadium,7,bat,0,1,0,by runs,4,7,31,Mumbai,India
419113,13-08-2008,4,6,3,"Punjab Cricket Association Stadium, Mohali",6,field,0,1,0,by wickets,5,6,40,Chandigarh,India
419114,14-08-2008,1,2,3,Eden Gardens,1,field,0,1,0,by wickets,7,1,87,Kolkata,India
419115,15-08-2008,3,8,3,"MA Chidambaram Stadium, Chepauk",8,bat,0,1,0,by runs,31,8,60,Chennai,India
419116,16-08-2008,5,6,3,"Sardar Patel Stadium, Motera",6,field,0,1,0,by wickets,6,6,41,Ahmedabad,India
419117,17-08-2008,2,4,3,M Chinnaswamy Stadium,4,bat,0,1,0,by wickets,8,2,9,Bangalore,India
419118,18-08-2008,1,3,3,Eden Gardens,3,bat,0,1,0,by runs,55,3,20,Kolkata,India
419119,19-08-2008,6,7,3,Feroz Shah Kotla,6,field,0,1,0,by runs,98,7,133,Delhi,India
419120,20-08-2008,2,5,3,M Chinnaswamy Stadium,2,field,0,1,0,by wickets,10,2,9,Bangalore,India
419121,21-08-2008,6,3,3,Feroz Shah Kotla,6,bat,0,1,0,by wickets,5,3,18,Delhi,India
419122,22-08-2008,8,4,3,Barabati Stadium,4,field,0,1,0,by runs,6,8,56,Cuttack,India
419123,23-08-2008,5,1,3,"Sardar Patel Stadium, Motera",5,bat,0,1,0,by runs,34,5,211,Ahmedabad,India
419124,24-08-2008,7,2,3,Brabourne Stadium,7,bat,0,1,0,by wickets,7,2,9,Mumbai,India
419125,25-08-2008,8,6,3,Barabati Stadium,8,bat,0,1,0,by runs,10,8,56,Cuttack,India
419126,26-08-2008,3,4,3,"MA Chidambaram Stadium, Chepauk",3,field,1,1,0,Tie,NULL,4,233,Chennai,India
419127,27-08-2008,7,1,3,Brabourne Stadium,1,bat,0,1,0,by wickets,7,7,133,Mumbai,India
419128,28-08-2008,2,3,3,M Chinnaswamy Stadium,3,field,0,1,0,by runs,36,2,46,Bangalore,India
419129,29-08-2008,4,5,3,"Punjab Cricket Association Stadium, Mohali",4,field,0,1,0,by runs,31,5,230,Chandigarh,India
419130,30-08-2008,7,3,3,Brabourne Stadium,7,field,0,1,0,by wickets,5,7,133,Mumbai,India
419131,31-08-2008,5,8,3,"Sardar Patel Stadium, Motera",8,bat,0,1,0,by wickets,8,5,31,Ahmedabad,India
419132,01-09-2008,4,1,3,"Punjab Cricket Association Stadium, Mohali",1,bat,0,1,0,by runs,39,1,87,Chandigarh,India
419133,02-09-2008,2,6,3,M Chinnaswamy Stadium,2,field,0,1,0,by runs,17,6,237,Bangalore,India
419134,03-09-2008,5,3,3,"Sardar Patel Stadium, Motera",5,bat,0,1,0,by runs,17,5,183,Ahmedabad,India
419135,04-09-2008,8,7,3,Dr DY Patil Sports Academy,8,field,0,1,0,by runs,41,7,50,Mumbai,India
419136,05-09-2008,6,1,3,Feroz Shah Kotla,6,bat,0,1,0,by runs,40,6,187,Delhi,India
419137,06-09-2008,7,4,3,Brabourne Stadium,7,field,0,1,0,by wickets,4,7,194,Mumbai,India
419138,07-09-2008,3,2,3,"MA Chidambaram Stadium, Chepauk",2,bat,0,1,0,by wickets,5,3,185,Chennai,India
419139,08-09-2008,6,5,3,Feroz Shah Kotla,6,bat,0,1,0,by runs,67,6,88,Delhi,India
419140,09-09-2008,1,8,3,Eden Gardens,1,bat,0,1,0,by runs,24,1,1,Kolkata,India
419141,10-09-2008,4,2,3,"Punjab Cricket Association Stadium, Mohali",4,bat,0,1,0,by wickets,6,2,158,Chandigarh,India
419142,11-09-2008,3,5,3,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by runs,23,3,185,Chennai,India
419143,12-09-2008,7,8,3,Brabourne Stadium,7,bat,0,1,0,by runs,63,7,208,Mumbai,India
419144,13-09-2008,1,4,3,Eden Gardens,1,bat,0,1,0,by wickets,8,4,64,Kolkata,India
419145,14-09-2008,6,2,3,Feroz Shah Kotla,6,bat,0,1,0,by runs,37,6,241,Delhi,India
419146,15-09-2008,8,5,3,"Vidarbha Cricket Association Stadium, Jamtha",5,bat,0,1,0,by runs,2,5,38,Nagpur,India
419147,16-09-2008,3,7,3,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by runs,24,3,21,Chennai,India
419148,17-09-2008,5,4,3,Sawai Mansingh Stadium,4,bat,0,1,0,by wickets,9,5,224,Jaipur,India
419149,18-09-2008,1,6,3,Eden Gardens,1,bat,0,1,0,by runs,14,1,1,Kolkata,India
419150,19-09-2008,2,8,3,M Chinnaswamy Stadium,8,field,0,1,0,by wickets,7,8,178,Bangalore,India
419151,20-09-2008,4,7,3,"Punjab Cricket Association Stadium, Mohali",7,bat,0,1,0,by wickets,6,4,26,Chandigarh,India
419152,21-09-2008,8,3,3,"Vidarbha Cricket Association Stadium, Jamtha",3,bat,0,1,0,by wickets,6,8,188,Nagpur,India
419153,22-09-2008,2,1,3,M Chinnaswamy Stadium,2,field,0,1,0,by wickets,7,2,81,Bangalore,India
419154,23-09-2008,6,4,3,Feroz Shah Kotla,6,bat,0,1,0,by wickets,7,4,67,Delhi,India
419155,24-09-2008,5,7,3,Sawai Mansingh Stadium,5,field,0,1,0,by runs,37,7,133,Jaipur,India
419156,25-09-2008,8,2,3,"Vidarbha Cricket Association Stadium, Jamtha",2,field,0,1,0,by runs,13,8,256,Nagpur,India
419157,26-09-2008,7,6,3,Brabourne Stadium,7,bat,0,1,0,by runs,39,7,221,Mumbai,India
419158,27-09-2008,3,1,3,"MA Chidambaram Stadium, Chepauk",1,bat,0,1,0,by wickets,9,3,201,Chennai,India
419159,28-09-2008,5,2,3,Sawai Mansingh Stadium,5,bat,0,1,0,by wickets,5,2,158,Jaipur,India
419160,29-09-2008,3,6,3,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by wickets,6,6,40,Chennai,India
419161,30-09-2008,4,8,3,Himachal Pradesh Cricket Association Stadium,8,field,0,1,0,by wickets,5,8,57,Dharamsala,India
419162,01-10-2008,2,7,3,M Chinnaswamy Stadium,2,field,0,1,0,by runs,57,7,210,Bangalore,India
419163,02-10-2008,1,5,3,Eden Gardens,5,bat,0,1,0,by wickets,8,1,346,Kolkata,India
419164,03-10-2008,4,3,3,Himachal Pradesh Cricket Association Stadium,3,field,0,1,0,by wickets,6,3,20,Dharamsala,India
419165,04-10-2008,6,8,3,Feroz Shah Kotla,8,bat,0,1,0,by runs,11,8,56,Delhi,India
419166,05-10-2008,1,7,3,Eden Gardens,7,bat,0,1,0,by wickets,9,1,83,Kolkata,India
419167,06-10-2008,2,7,3,Dr DY Patil Sports Academy,7,bat,0,1,0,by runs,35,7,221,Mumbai,India
419168,07-10-2008,3,8,3,Dr DY Patil Sports Academy,3,bat,0,1,0,by runs,38,3,248,Mumbai,India
419169,08-10-2008,2,8,3,Dr DY Patil Sports Academy,8,bat,0,1,0,by wickets,9,2,124,Mumbai,India
419170,09-10-2008,3,7,3,Dr DY Patil Sports Academy,3,bat,0,1,0,by runs,22,3,21,Mumbai,India
501203,10-10-2008,3,1,4,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by runs,2,3,125,Chennai,India
501204,11-10-2008,8,5,4,"Rajiv Gandhi International Stadium, Uppal",5,field,0,1,0,by wickets,8,5,39,Hyderabad,India
501205,12-10-2008,9,2,4,Nehru Stadium,9,bat,0,1,0,by wickets,6,2,110,Kochi,India
501206,13-10-2008,6,7,4,Feroz Shah Kotla,6,bat,0,1,0,by wickets,8,7,194,Delhi,India
501207,14-10-2008,10,4,4,Dr DY Patil Sports Academy,4,bat,0,1,0,by wickets,7,10,273,Mumbai,India
501208,15-10-2008,1,8,4,Eden Gardens,1,bat,0,1,0,by runs,9,1,9,Kolkata,India
501209,16-10-2008,5,6,4,Sawai Mansingh Stadium,6,bat,0,1,0,by wickets,6,5,38,Jaipur,India
501210,17-10-2008,2,7,4,M Chinnaswamy Stadium,7,field,0,1,0,by wickets,9,7,133,Bangalore,India
501211,18-10-2008,4,3,4,"Punjab Cricket Association Stadium, Mohali",4,field,0,1,0,by wickets,6,4,167,Chandigarh,India
501212,19-10-2008,10,9,4,Dr DY Patil Sports Academy,9,bat,0,1,0,by wickets,4,10,231,Mumbai,India
501213,20-10-2008,8,2,4,"Rajiv Gandhi International Stadium, Uppal",2,field,0,1,0,by runs,33,8,94,Hyderabad,India
501214,21-10-2008,5,1,4,Sawai Mansingh Stadium,1,field,0,1,0,by wickets,9,1,40,Jaipur,India
501215,22-10-2008,7,9,4,Wankhede Stadium,9,field,0,1,0,by wickets,8,9,2,Mumbai,India
501216,23-10-2008,3,2,4,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by runs,21,3,19,Chennai,India
501217,24-10-2008,8,4,4,"Rajiv Gandhi International Stadium, Uppal",4,field,0,1,0,by wickets,8,4,167,Hyderabad,India
501218,25-10-2008,10,6,4,Dr DY Patil Sports Academy,6,field,0,1,0,by wickets,3,6,27,Mumbai,India
501219,26-10-2008,1,5,4,Eden Gardens,1,field,0,1,0,by wickets,8,1,151,Kolkata,India
501220,27-10-2008,9,3,4,Nehru Stadium,9,field,0,1,1,by wickets,7,9,2,Kochi,India
501221,28-10-2008,6,8,4,Feroz Shah Kotla,8,bat,0,1,0,by runs,16,8,65,Delhi,India
501223,29-10-2008,7,10,4,Wankhede Stadium,10,bat,0,1,0,by wickets,7,7,126,Mumbai,India
501224,30-10-2008,1,9,4,Eden Gardens,1,field,0,1,0,by runs,6,9,64,Kolkata,India
501225,31-10-2008,4,5,4,"Punjab Cricket Association Stadium, Mohali",5,field,0,1,0,by runs,48,4,100,Chandigarh,India
501226,01-11-2008,7,3,4,Wankhede Stadium,3,field,0,1,0,by runs,8,7,50,Mumbai,India
501227,02-11-2008,1,2,4,Eden Gardens,2,field,0,1,0,by wickets,9,2,162,Kolkata,India
501228,03-11-2008,6,4,4,Feroz Shah Kotla,4,field,0,1,0,by runs,29,6,187,Delhi,India
501229,04-11-2008,8,7,4,"Rajiv Gandhi International Stadium, Uppal",8,field,0,1,0,by runs,37,7,194,Hyderabad,India
501230,05-11-2008,5,9,4,Sawai Mansingh Stadium,5,field,0,1,0,by wickets,8,5,38,Jaipur,India
501231,06-11-2008,3,10,4,"MA Chidambaram Stadium, Chepauk",10,field,0,1,0,by runs,25,3,19,Chennai,India
501232,07-11-2008,6,2,4,Feroz Shah Kotla,2,field,0,1,0,by wickets,3,2,8,Delhi,India
501233,08-11-2008,10,3,4,Dr DY Patil Sports Academy,10,bat,0,1,0,by wickets,8,3,248,Mumbai,India
501234,09-11-2008,9,8,4,Nehru Stadium,9,field,0,1,0,by runs,55,8,84,Kochi,India
501235,10-11-2008,6,1,4,Feroz Shah Kotla,6,field,0,1,0,by runs,17,1,87,Delhi,India
501236,11-11-2008,5,7,4,Sawai Mansingh Stadium,5,field,0,1,0,by wickets,7,5,192,Jaipur,India
501237,12-11-2008,2,10,4,M Chinnaswamy Stadium,10,field,0,1,0,by runs,26,2,8,Bangalore,India
501238,13-11-2008,9,6,4,Nehru Stadium,6,bat,0,1,0,by runs,38,6,41,Kochi,India
501239,14-11-2008,1,4,4,Eden Gardens,1,field,0,1,0,by wickets,8,1,140,Kolkata,India
501240,15-11-2008,5,10,4,Sawai Mansingh Stadium,5,field,0,1,0,by wickets,6,5,52,Jaipur,India
501241,16-11-2008,3,8,4,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by runs,19,3,109,Chennai,India
501242,17-11-2008,7,4,4,Wankhede Stadium,4,field,0,1,0,by runs,23,7,221,Mumbai,India
501243,18-11-2008,6,9,4,Feroz Shah Kotla,9,field,0,1,0,by wickets,7,9,294,Delhi,India
501244,19-11-2008,8,1,4,"Rajiv Gandhi International Stadium, Uppal",8,field,0,1,0,by runs,20,1,31,Hyderabad,India
501245,20-11-2008,3,5,4,"MA Chidambaram Stadium, Chepauk",5,bat,0,1,0,by wickets,8,3,19,Chennai,India
501246,21-11-2008,10,7,4,Dr DY Patil Sports Academy,10,field,0,1,0,by runs,21,7,235,Mumbai,India
501247,22-11-2008,9,1,4,Nehru Stadium,1,field,0,1,0,by runs,17,9,104,Kochi,India
501248,23-11-2008,8,6,4,"Rajiv Gandhi International Stadium, Uppal",6,field,0,1,0,by wickets,4,6,41,Hyderabad,India
501249,24-11-2008,2,4,4,M Chinnaswamy Stadium,4,field,0,1,0,by runs,85,2,162,Bangalore,India
501250,25-11-2008,1,3,4,Eden Gardens,3,bat,0,1,1,by runs,10,1,140,Kolkata,India
501251,26-11-2008,7,6,4,Wankhede Stadium,6,field,0,1,0,by runs,32,7,208,Mumbai,India
501252,27-11-2008,2,9,4,M Chinnaswamy Stadium,9,bat,0,1,0,by wickets,9,2,162,Bangalore,India
501253,28-11-2008,4,10,4,"Punjab Cricket Association Stadium, Mohali",4,bat,0,1,0,by wickets,5,10,235,Chandigarh,India
501254,29-11-2008,5,3,4,Sawai Mansingh Stadium,5,field,0,1,0,by runs,63,3,185,Jaipur,India
501255,30-11-2008,8,10,4,"Rajiv Gandhi International Stadium, Uppal",8,bat,0,1,0,by wickets,6,10,253,Hyderabad,India
501256,01-12-2008,4,7,4,"Punjab Cricket Association Stadium, Mohali",7,field,0,1,0,by runs,76,4,302,Chandigarh,India
501257,02-12-2008,5,2,4,Sawai Mansingh Stadium,2,field,0,1,0,by wickets,9,2,270,Jaipur,India
501258,03-12-2008,3,6,4,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,0,by runs,18,3,20,Chennai,India
501259,04-12-2008,9,4,4,Holkar Cricket Stadium,4,field,0,1,0,by wickets,6,4,88,Indore,India
501260,05-12-2008,2,1,4,M Chinnaswamy Stadium,2,field,0,1,1,by wickets,4,2,162,Bangalore,India
501261,06-12-2008,7,8,4,Wankhede Stadium,8,bat,0,1,0,by runs,10,8,136,Mumbai,India
501262,07-12-2008,4,6,4,Himachal Pradesh Cricket Association Stadium,6,field,0,1,0,by runs,29,4,67,Dharamsala,India
501263,08-12-2008,9,5,4,Holkar Cricket Stadium,9,field,0,1,0,by wickets,8,9,104,Indore,India
